21.82,71.27,05/27/2019,18:01:16 
21.82,71.27,05/27/2019,18:01:17 
21.82,71.27,05/27/2019,18:01:18 
21.82,71.27,05/27/2019,18:01:19 
21.82,71.27,05/27/2019,18:01:20 
21.82,71.27,05/27/2019,18:01:21 
21.82,71.27,05/27/2019,18:01:22 
21.91,71.43,05/27/2019,18:01:23 
21.82,71.27,05/27/2019,18:01:24 
21.91,71.43,05/27/2019,18:01:25 
21.82,71.27,05/27/2019,18:01:26 
21.82,71.27,05/27/2019,18:01:27 
21.91,71.43,05/27/2019,18:01:28 
21.91,71.43,05/27/2019,18:01:29 
21.91,71.43,05/27/2019,18:01:30 
21.91,71.43,05/27/2019,18:01:31 
21.91,71.43,05/27/2019,18:01:32 
21.91,71.43,05/27/2019,18:01:33 
21.91,71.43,05/27/2019,18:01:34 
21.91,71.43,05/27/2019,18:01:35 
21.91,71.43,05/27/2019,18:01:36 
21.91,71.43,05/27/2019,18:01:37 
21.91,71.43,05/27/2019,18:01:38 
21.91,71.43,05/27/2019,18:01:39 
21.91,71.43,05/27/2019,18:01:40 
21.91,71.43,05/27/2019,18:01:41 
21.91,71.43,05/27/2019,18:01:42 
21.91,71.43,05/27/2019,18:01:43 
21.91,71.43,05/27/2019,18:01:44 
21.91,71.43,05/27/2019,18:01:46 
21.99,71.59,05/27/2019,18:01:47 
21.99,71.59,05/27/2019,18:01:48 
21.91,71.43,05/27/2019,18:01:49 
21.91,71.43,05/27/2019,18:01:50 
21.91,71.43,05/27/2019,18:01:51 
21.91,71.43,05/27/2019,18:01:52 
21.91,71.43,05/27/2019,18:01:53 
21.82,71.27,05/27/2019,18:01:54 
21.82,71.27,05/27/2019,18:01:55 
21.82,71.27,05/27/2019,18:01:56 
21.82,71.27,05/27/2019,18:01:57 
21.82,71.27,05/27/2019,18:01:58 
21.82,71.27,05/27/2019,18:01:59 
21.82,71.27,05/27/2019,18:02:00 
21.82,71.27,05/27/2019,18:02:01 
21.82,71.27,05/27/2019,18:02:02 
21.82,71.27,05/27/2019,18:02:03 
21.82,71.27,05/27/2019,18:02:04 
21.73,71.12,05/27/2019,18:02:05 
21.73,71.12,05/27/2019,18:02:06 
21.73,71.12,05/27/2019,18:02:07 
21.73,71.12,05/27/2019,18:02:08 
21.73,71.12,05/27/2019,18:02:09 
21.73,71.12,05/27/2019,18:02:10 
21.73,71.12,05/27/2019,18:02:11 
21.73,71.12,05/27/2019,18:02:12 
21.73,71.12,05/27/2019,18:02:13 
21.73,71.12,05/27/2019,18:02:14 
21.73,71.12,05/27/2019,18:02:15 
21.73,71.12,05/27/2019,18:02:16 
21.73,71.12,05/27/2019,18:02:17 
21.73,71.12,05/27/2019,18:02:18 
21.64,70.96,05/27/2019,18:02:19 
21.64,70.96,05/27/2019,18:02:20 
21.73,71.12,05/27/2019,18:02:21 
21.64,70.96,05/27/2019,18:02:22 
21.64,70.96,05/27/2019,18:02:23 
21.64,70.96,05/27/2019,18:02:24 
21.73,71.12,05/27/2019,18:02:25 
21.73,71.12,05/27/2019,18:02:26 
21.73,71.12,05/27/2019,18:02:27 
21.73,71.12,05/27/2019,18:02:28 
21.73,71.12,05/27/2019,18:02:29 
21.73,71.12,05/27/2019,18:02:30 
21.73,71.12,05/27/2019,18:02:31 
21.73,71.12,05/27/2019,18:02:32 
21.64,70.96,05/27/2019,18:02:33 
21.64,70.96,05/27/2019,18:02:34 
21.64,70.96,05/27/2019,18:02:35 
21.64,70.96,05/27/2019,18:02:36 
21.64,70.96,05/27/2019,18:02:37 
21.73,71.12,05/27/2019,18:02:38 
21.64,70.96,05/27/2019,18:02:39 
21.64,70.96,05/27/2019,18:02:40 
21.73,71.12,05/27/2019,18:02:41 
21.73,71.12,05/27/2019,18:02:42 
21.73,71.12,05/27/2019,18:02:43 
21.73,71.12,05/27/2019,18:02:44 
21.73,71.12,05/27/2019,18:02:45 
21.73,71.12,05/27/2019,18:02:46 
21.73,71.12,05/27/2019,18:02:47 
21.82,71.27,05/27/2019,18:02:48 
21.82,71.27,05/27/2019,18:02:49 
21.82,71.27,05/27/2019,18:02:50 
21.82,71.27,05/27/2019,18:02:51 
21.82,71.27,05/27/2019,18:02:52 
21.82,71.27,05/27/2019,18:02:53 
21.82,71.27,05/27/2019,18:02:54 
21.82,71.27,05/27/2019,18:02:55 
21.82,71.27,05/27/2019,18:02:57 
21.82,71.27,05/27/2019,18:02:58 
21.82,71.27,05/27/2019,18:02:59 
21.82,71.27,05/27/2019,18:03:00 
21.82,71.27,05/27/2019,18:03:01 
21.82,71.27,05/27/2019,18:03:02 
21.82,71.27,05/27/2019,18:03:03 
21.82,71.27,05/27/2019,18:03:04 
21.82,71.27,05/27/2019,18:03:05 
21.82,71.27,05/27/2019,18:03:06 
21.73,71.12,05/27/2019,18:03:07 
21.73,71.12,05/27/2019,18:03:08 
21.73,71.12,05/27/2019,18:03:09 
21.73,71.12,05/27/2019,18:03:10 
21.73,71.12,05/27/2019,18:03:11 
21.73,71.12,05/27/2019,18:03:12 
21.73,71.12,05/27/2019,18:03:13 
21.73,71.12,05/27/2019,18:03:14 
21.73,71.12,05/27/2019,18:03:15 
21.73,71.12,05/27/2019,18:03:16 
21.82,71.27,05/27/2019,18:03:17 
21.82,71.27,05/27/2019,18:03:18 
21.82,71.27,05/27/2019,18:03:19 
21.82,71.27,05/27/2019,18:03:20 
21.82,71.27,05/27/2019,18:03:21 
21.82,71.27,05/27/2019,18:03:22 
21.82,71.27,05/27/2019,18:03:23 
21.82,71.27,05/27/2019,18:03:24 
21.82,71.27,05/27/2019,18:03:25 
21.82,71.27,05/27/2019,18:03:26 
21.91,71.43,05/27/2019,18:03:27 
21.82,71.27,05/27/2019,18:03:28 
21.82,71.27,05/27/2019,18:03:29 
21.82,71.27,05/27/2019,18:03:30 
21.82,71.27,05/27/2019,18:03:31 
21.82,71.27,05/27/2019,18:03:32 
21.82,71.27,05/27/2019,18:03:33 
21.82,71.27,05/27/2019,18:03:34 
21.82,71.27,05/27/2019,18:03:35 
21.73,71.12,05/27/2019,18:03:36 
21.64,70.96,05/27/2019,18:03:37 
21.56,70.80,05/27/2019,18:03:38 
21.47,70.64,05/27/2019,18:03:39 
21.47,70.64,05/27/2019,18:03:40 
21.47,70.64,05/27/2019,18:03:41 
21.47,70.64,05/27/2019,18:03:42 
21.47,70.64,05/27/2019,18:03:43 
21.47,70.64,05/27/2019,18:03:44 
21.47,70.64,05/27/2019,18:03:45 
21.47,70.64,05/27/2019,18:03:46 
21.47,70.64,05/27/2019,18:03:47 
21.38,70.48,05/27/2019,18:03:48 
21.38,70.48,05/27/2019,18:03:49 
21.38,70.48,05/27/2019,18:03:50 
21.38,70.48,05/27/2019,18:03:51 
21.38,70.48,05/27/2019,18:03:52 
21.38,70.48,05/27/2019,18:03:53 
21.38,70.48,05/27/2019,18:03:54 
21.38,70.48,05/27/2019,18:03:55 
21.38,70.48,05/27/2019,18:03:56 
21.38,70.48,05/27/2019,18:03:57 
21.47,70.64,05/27/2019,18:03:58 
21.47,70.64,05/27/2019,18:03:59 
21.47,70.64,05/27/2019,18:04:00 
21.47,70.64,05/27/2019,18:04:01 
21.47,70.64,05/27/2019,18:04:02 
21.47,70.64,05/27/2019,18:04:03 
21.47,70.64,05/27/2019,18:04:04 
21.47,70.64,05/27/2019,18:04:05 
21.47,70.64,05/27/2019,18:04:07 
21.47,70.64,05/27/2019,18:04:08 
21.56,70.80,05/27/2019,18:04:09 
21.47,70.64,05/27/2019,18:04:10 
21.56,70.80,05/27/2019,18:04:11 
21.56,70.80,05/27/2019,18:04:12 
21.56,70.80,05/27/2019,18:04:13 
21.56,70.80,05/27/2019,18:04:14 
21.56,70.80,05/27/2019,18:04:15 
21.56,70.80,05/27/2019,18:04:16 
21.56,70.80,05/27/2019,18:04:17 
21.56,70.80,05/27/2019,18:04:18 
21.47,70.64,05/27/2019,18:04:19 
21.56,70.80,05/27/2019,18:04:20 
21.56,70.80,05/27/2019,18:04:21 
21.47,70.64,05/27/2019,18:04:22 
21.56,70.80,05/27/2019,18:04:23 
21.56,70.80,05/27/2019,18:04:24 
21.56,70.80,05/27/2019,18:04:25 
21.56,70.80,05/27/2019,18:04:26 
21.56,70.80,05/27/2019,18:04:27 
21.64,70.96,05/27/2019,18:04:28 
21.64,70.96,05/27/2019,18:04:29 
21.64,70.96,05/27/2019,18:04:30 
21.64,70.96,05/27/2019,18:04:31 
21.64,70.96,05/27/2019,18:04:32 
21.64,70.96,05/27/2019,18:04:33 
21.64,70.96,05/27/2019,18:04:34 
21.64,70.96,05/27/2019,18:04:35 
21.64,70.96,05/27/2019,18:04:36 
21.64,70.96,05/27/2019,18:04:37 
21.64,70.96,05/27/2019,18:04:38 
21.64,70.96,05/27/2019,18:04:39 
21.64,70.96,05/27/2019,18:04:40 
21.64,70.96,05/27/2019,18:04:41 
21.64,70.96,05/27/2019,18:04:42 
21.73,71.12,05/27/2019,18:04:43 
21.73,71.12,05/27/2019,18:04:44 
21.73,71.12,05/27/2019,18:04:45 
21.73,71.12,05/27/2019,18:04:46 
21.73,71.12,05/27/2019,18:04:47 
21.73,71.12,05/27/2019,18:04:48 
21.73,71.12,05/27/2019,18:04:49 
21.64,70.96,05/27/2019,18:04:50 
21.73,71.12,05/27/2019,18:04:51 
21.64,70.96,05/27/2019,18:04:52 
21.73,71.12,05/27/2019,18:04:53 
21.64,70.96,05/27/2019,18:04:54 
21.73,71.12,05/27/2019,18:04:55 
21.64,70.96,05/27/2019,18:04:56 
21.73,71.12,05/27/2019,18:04:57 
21.73,71.12,05/27/2019,18:04:58 
21.73,71.12,05/27/2019,18:04:59 
21.64,70.96,05/27/2019,18:05:00 
21.73,71.12,05/27/2019,18:05:01 
21.73,71.12,05/27/2019,18:05:02 
21.64,70.96,05/27/2019,18:05:03 
21.64,70.96,05/27/2019,18:05:04 
21.64,70.96,05/27/2019,18:05:05 
21.64,70.96,05/27/2019,18:05:06 
21.64,70.96,05/27/2019,18:05:07 
21.64,70.96,05/27/2019,18:05:08 
21.64,70.96,05/27/2019,18:05:09 
21.64,70.96,05/27/2019,18:05:10 
21.64,70.96,05/27/2019,18:05:11 
21.64,70.96,05/27/2019,18:05:12 
21.56,70.80,05/27/2019,18:05:13 
21.56,70.80,05/27/2019,18:05:14 
21.56,70.80,05/27/2019,18:05:15 
21.56,70.80,05/27/2019,18:05:17 
21.56,70.80,05/27/2019,18:05:18 
21.56,70.80,05/27/2019,18:05:19 
21.56,70.80,05/27/2019,18:05:20 
21.56,70.80,05/27/2019,18:05:21 
21.56,70.80,05/27/2019,18:05:22 
21.56,70.80,05/27/2019,18:05:23 
21.56,70.80,05/27/2019,18:05:24 
21.56,70.80,05/27/2019,18:05:25 
21.56,70.80,05/27/2019,18:05:26 
21.56,70.80,05/27/2019,18:05:27 
21.56,70.80,05/27/2019,18:05:28 
21.56,70.80,05/27/2019,18:05:29 
21.56,70.80,05/27/2019,18:05:30 
21.56,70.80,05/27/2019,18:05:31 
21.56,70.80,05/27/2019,18:05:32 
21.56,70.80,05/27/2019,18:05:33 
21.56,70.80,05/27/2019,18:05:34 
21.64,70.96,05/27/2019,18:05:35 
21.64,70.96,05/27/2019,18:05:36 
21.64,70.96,05/27/2019,18:05:37 
21.64,70.96,05/27/2019,18:05:38 
21.64,70.96,05/27/2019,18:05:39 
21.64,70.96,05/27/2019,18:05:40 
21.64,70.96,05/27/2019,18:05:41 
21.73,71.12,05/27/2019,18:05:42 
21.64,70.96,05/27/2019,18:05:43 
21.73,71.12,05/27/2019,18:05:44 
21.73,71.12,05/27/2019,18:05:45 
21.73,71.12,05/27/2019,18:05:46 
21.73,71.12,05/27/2019,18:05:47 
21.64,70.96,05/27/2019,18:05:48 
21.64,70.96,05/27/2019,18:05:49 
21.64,70.96,05/27/2019,18:05:50 
21.73,71.12,05/27/2019,18:05:51 
21.73,71.12,05/27/2019,18:05:52 
21.73,71.12,05/27/2019,18:05:53 
21.73,71.12,05/27/2019,18:05:54 
21.73,71.12,05/27/2019,18:05:55 
21.73,71.12,05/27/2019,18:05:56 
21.73,71.12,05/27/2019,18:05:57 
21.73,71.12,05/27/2019,18:05:58 
21.64,70.96,05/27/2019,18:05:59 
21.73,71.12,05/27/2019,18:06:00 
21.64,70.96,05/27/2019,18:06:01 
21.64,70.96,05/27/2019,18:06:02 
21.73,71.12,05/27/2019,18:06:03 
21.64,70.96,05/27/2019,18:06:04 
21.73,71.12,05/27/2019,18:06:05 
21.73,71.12,05/27/2019,18:06:06 
21.73,71.12,05/27/2019,18:06:07 
21.73,71.12,05/27/2019,18:06:08 
21.73,71.12,05/27/2019,18:06:09 
21.73,71.12,05/27/2019,18:06:10 
21.64,70.96,05/27/2019,18:06:11 
21.64,70.96,05/27/2019,18:06:12 
21.64,70.96,05/27/2019,18:06:13 
21.64,70.96,05/27/2019,18:06:14 
21.73,71.12,05/27/2019,18:06:15 
21.64,70.96,05/27/2019,18:06:16 
21.73,71.12,05/27/2019,18:06:17 
21.73,71.12,05/27/2019,18:06:18 
21.73,71.12,05/27/2019,18:06:19 
21.73,71.12,05/27/2019,18:06:20 
21.73,71.12,05/27/2019,18:06:21 
21.64,70.96,05/27/2019,18:06:22 
21.73,71.12,05/27/2019,18:06:23 
21.73,71.12,05/27/2019,18:06:24 
21.73,71.12,05/27/2019,18:06:25 
21.64,70.96,05/27/2019,18:06:27 
21.73,71.12,05/27/2019,18:06:28 
21.73,71.12,05/27/2019,18:06:29 
21.73,71.12,05/27/2019,18:06:30 
21.73,71.12,05/27/2019,18:06:31 
21.64,70.96,05/27/2019,18:06:32 
21.64,70.96,05/27/2019,18:06:33 
21.73,71.12,05/27/2019,18:06:34 
21.64,70.96,05/27/2019,18:06:35 
21.64,70.96,05/27/2019,18:06:36 
21.64,70.96,05/27/2019,18:06:37 
21.64,70.96,05/27/2019,18:06:38 
21.64,70.96,05/27/2019,18:06:39 
21.56,70.80,05/27/2019,18:06:40 
21.56,70.80,05/27/2019,18:06:41 
21.56,70.80,05/27/2019,18:06:42 
21.56,70.80,05/27/2019,18:06:43 
21.56,70.80,05/27/2019,18:06:44 
21.64,70.96,05/27/2019,18:06:45 
21.64,70.96,05/27/2019,18:06:46 
21.64,70.96,05/27/2019,18:06:47 
21.64,70.96,05/27/2019,18:06:48 
21.64,70.96,05/27/2019,18:06:49 
21.64,70.96,05/27/2019,18:06:50 
21.73,71.12,05/27/2019,18:06:51 
21.73,71.12,05/27/2019,18:06:52 
21.73,71.12,05/27/2019,18:06:53 
21.64,70.96,05/27/2019,18:06:54 
21.73,71.12,05/27/2019,18:06:55 
21.73,71.12,05/27/2019,18:06:56 
21.73,71.12,05/27/2019,18:06:57 
21.64,70.96,05/27/2019,18:06:58 
21.64,70.96,05/27/2019,18:06:59 
21.73,71.12,05/27/2019,18:07:00 
21.73,71.12,05/27/2019,18:07:01 
21.64,70.96,05/27/2019,18:07:02 
21.64,70.96,05/27/2019,18:07:03 
21.64,70.96,05/27/2019,18:07:04 
21.73,71.12,05/27/2019,18:07:05 
21.64,70.96,05/27/2019,18:07:06 
21.64,70.96,05/27/2019,18:07:07 
21.64,70.96,05/27/2019,18:07:08 
21.73,71.12,05/27/2019,18:07:09 
21.73,71.12,05/27/2019,18:07:10 
21.73,71.12,05/27/2019,18:07:11 
21.73,71.12,05/27/2019,18:07:12 
21.73,71.12,05/27/2019,18:07:13 
21.73,71.12,05/27/2019,18:07:14 
21.64,70.96,05/27/2019,18:07:15 
21.64,70.96,05/27/2019,18:07:16 
21.64,70.96,05/27/2019,18:07:17 
21.64,70.96,05/27/2019,18:07:18 
21.64,70.96,05/27/2019,18:07:19 
21.64,70.96,05/27/2019,18:07:20 
21.56,70.80,05/27/2019,18:07:21 
21.56,70.80,05/27/2019,18:07:22 
21.56,70.80,05/27/2019,18:07:23 
21.56,70.80,05/27/2019,18:07:24 
21.56,70.80,05/27/2019,18:07:25 
21.56,70.80,05/27/2019,18:07:26 
21.56,70.80,05/27/2019,18:07:27 
21.56,70.80,05/27/2019,18:07:28 
21.56,70.80,05/27/2019,18:07:29 
21.64,70.96,05/27/2019,18:07:30 
21.64,70.96,05/27/2019,18:07:31 
21.64,70.96,05/27/2019,18:07:32 
21.64,70.96,05/27/2019,18:07:33 
21.73,71.12,05/27/2019,18:07:34 
21.73,71.12,05/27/2019,18:07:35 
21.73,71.12,05/27/2019,18:07:36 
21.73,71.12,05/27/2019,18:07:38 
21.73,71.12,05/27/2019,18:07:39 
21.73,71.12,05/27/2019,18:07:40 
21.73,71.12,05/27/2019,18:07:41 
21.73,71.12,05/27/2019,18:07:42 
21.73,71.12,05/27/2019,18:07:43 
21.73,71.12,05/27/2019,18:07:44 
21.73,71.12,05/27/2019,18:07:45 
21.73,71.12,05/27/2019,18:07:46 
21.73,71.12,05/27/2019,18:07:47 
21.73,71.12,05/27/2019,18:07:48 
21.73,71.12,05/27/2019,18:07:49 
21.73,71.12,05/27/2019,18:07:50 
21.73,71.12,05/27/2019,18:07:51 
21.73,71.12,05/27/2019,18:07:52 
21.73,71.12,05/27/2019,18:07:53 
21.82,71.27,05/27/2019,18:07:54 
21.73,71.12,05/27/2019,18:07:55 
21.73,71.12,05/27/2019,18:07:56 
21.73,71.12,05/27/2019,18:07:57 
21.73,71.12,05/27/2019,18:07:58 
21.82,71.27,05/27/2019,18:07:59 
21.82,71.27,05/27/2019,18:08:00 
21.82,71.27,05/27/2019,18:08:01 
21.73,71.12,05/27/2019,18:08:02 
21.73,71.12,05/27/2019,18:08:03 
21.73,71.12,05/27/2019,18:08:04 
21.73,71.12,05/27/2019,18:08:05 
21.73,71.12,05/27/2019,18:08:06 
21.73,71.12,05/27/2019,18:08:07 
21.82,71.27,05/27/2019,18:08:08 
21.82,71.27,05/27/2019,18:08:09 
21.82,71.27,05/27/2019,18:08:10 
21.82,71.27,05/27/2019,18:08:11 
21.73,71.12,05/27/2019,18:08:12 
21.73,71.12,05/27/2019,18:08:13 
21.73,71.12,05/27/2019,18:08:14 
21.73,71.12,05/27/2019,18:08:15 
21.73,71.12,05/27/2019,18:08:16 
21.73,71.12,05/27/2019,18:08:17 
21.73,71.12,05/27/2019,18:08:18 
21.73,71.12,05/27/2019,18:08:19 
21.73,71.12,05/27/2019,18:08:20 
21.64,70.96,05/27/2019,18:08:21 
21.64,70.96,05/27/2019,18:08:22 
21.64,70.96,05/27/2019,18:08:23 
21.64,70.96,05/27/2019,18:08:24 
21.64,70.96,05/27/2019,18:08:25 
21.56,70.80,05/27/2019,18:08:26 
21.56,70.80,05/27/2019,18:08:27 
21.64,70.96,05/27/2019,18:08:28 
21.64,70.96,05/27/2019,18:08:29 
21.64,70.96,05/27/2019,18:08:30 
21.64,70.96,05/27/2019,18:08:31 
21.64,70.96,05/27/2019,18:08:32 
21.64,70.96,05/27/2019,18:08:33 
21.64,70.96,05/27/2019,18:08:34 
21.64,70.96,05/27/2019,18:08:35 
21.73,71.12,05/27/2019,18:08:36 
21.73,71.12,05/27/2019,18:08:37 
21.73,71.12,05/27/2019,18:08:38 
21.64,70.96,05/27/2019,18:08:39 
21.73,71.12,05/27/2019,18:08:40 
21.73,71.12,05/27/2019,18:08:41 
21.73,71.12,05/27/2019,18:08:42 
21.73,71.12,05/27/2019,18:08:43 
21.73,71.12,05/27/2019,18:08:44 
21.64,70.96,05/27/2019,18:08:45 
21.73,71.12,05/27/2019,18:08:46 
21.73,71.12,05/27/2019,18:08:48 
21.73,71.12,05/27/2019,18:08:49 
21.73,71.12,05/27/2019,18:08:50 
21.73,71.12,05/27/2019,18:08:51 
21.73,71.12,05/27/2019,18:08:52 
21.73,71.12,05/27/2019,18:08:53 
21.73,71.12,05/27/2019,18:08:54 
21.73,71.12,05/27/2019,18:08:55 
21.73,71.12,05/27/2019,18:08:56 
21.73,71.12,05/27/2019,18:08:57 
21.73,71.12,05/27/2019,18:08:58 
21.73,71.12,05/27/2019,18:08:59 
21.73,71.12,05/27/2019,18:09:00 
21.73,71.12,05/27/2019,18:09:01 
21.73,71.12,05/27/2019,18:09:02 
21.73,71.12,05/27/2019,18:09:03 
21.73,71.12,05/27/2019,18:09:04 
21.73,71.12,05/27/2019,18:09:05 
21.73,71.12,05/27/2019,18:09:06 
21.73,71.12,05/27/2019,18:09:07 
21.73,71.12,05/27/2019,18:09:08 
21.73,71.12,05/27/2019,18:09:09 
21.73,71.12,05/27/2019,18:09:10 
21.73,71.12,05/27/2019,18:09:11 
21.73,71.12,05/27/2019,18:09:12 
21.73,71.12,05/27/2019,18:09:13 
21.73,71.12,05/27/2019,18:09:14 
21.73,71.12,05/27/2019,18:09:15 
21.82,71.27,05/27/2019,18:09:16 
21.82,71.27,05/27/2019,18:09:17 
21.91,71.43,05/27/2019,18:09:18 
21.82,71.27,05/27/2019,18:09:19 
21.82,71.27,05/27/2019,18:09:20 
21.82,71.27,05/27/2019,18:09:21 
21.82,71.27,05/27/2019,18:09:22 
21.82,71.27,05/27/2019,18:09:23 
21.82,71.27,05/27/2019,18:09:24 
21.82,71.27,05/27/2019,18:09:25 
21.82,71.27,05/27/2019,18:09:26 
21.82,71.27,05/27/2019,18:09:27 
21.82,71.27,05/27/2019,18:09:28 
21.82,71.27,05/27/2019,18:09:29 
21.82,71.27,05/27/2019,18:09:30 
21.82,71.27,05/27/2019,18:09:31 
21.82,71.27,05/27/2019,18:09:32 
21.82,71.27,05/27/2019,18:09:33 
21.73,71.12,05/27/2019,18:09:34 
21.73,71.12,05/27/2019,18:09:35 
21.73,71.12,05/27/2019,18:09:36 
21.73,71.12,05/27/2019,18:09:37 
